Running simulation with random replacement algorithm...


####### MMU #######

Initialized page table
Page 0 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 438 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 439 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 440 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 441 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 442 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 443 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 444 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 445 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 446 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 447 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 448 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 449 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 450 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 451 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 452 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 453 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 454 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 455 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 456 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 457 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 458 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 459 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 460 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 461 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 462 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 463 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 464 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 465 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 466 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 467 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 468 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 469 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 470 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 471 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 472 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 473 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 474 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 475 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 476 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 477 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 478 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 479 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 480 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 481 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 482 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 483 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 484 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 485 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 486 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 487 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 488 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 489 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 490 ---> valid:1, frame=0, dirty=0, referenced=0
Page 491 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 492 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 493 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 494 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 495 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 496 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 497 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 498 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 499 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 500 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 501 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 502 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 503 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 504 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 505 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 506 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 507 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 508 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 509 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 510 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 511 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 512 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 513 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 514 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 515 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 516 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 517 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 518 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 519 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 520 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 521 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 522 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 523 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 524 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 525 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 526 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 527 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 528 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 529 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 530 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 531 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 532 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 533 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 534 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 535 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 536 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 537 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 538 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 539 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 540 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 541 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 542 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 543 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 544 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 545 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 546 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 547 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 548 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 549 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 550 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 551 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 552 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 553 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 554 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 555 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 556 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 557 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 558 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 559 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 560 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 561 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 562 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 563 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 564 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 565 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 566 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 567 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 568 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 569 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 570 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 571 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 572 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 573 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 574 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 575 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 576 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 577 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 578 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 579 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 580 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 581 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 582 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 583 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 584 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 585 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 586 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 587 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 588 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 589 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 590 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 591 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 592 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 593 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 594 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 595 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 596 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 597 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 598 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 599 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 600 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 601 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 602 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 603 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 604 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 605 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 606 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 607 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 608 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 609 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 610 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 611 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 612 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 613 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 614 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 615 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 616 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 617 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 618 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 619 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 620 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 621 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 622 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 623 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 624 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 625 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 626 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 627 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 628 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 629 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 630 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 631 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 632 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 633 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 634 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 635 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 636 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 637 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 638 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 639 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 640 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 641 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 642 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 643 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 644 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 645 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 646 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 647 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 648 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 649 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 650 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 651 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 652 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 653 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 654 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 655 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 656 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 657 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 658 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 659 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 660 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 661 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 662 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 663 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 664 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 665 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 666 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 667 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 668 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 669 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 670 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 671 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 672 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 673 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 674 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 675 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 676 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 677 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 678 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 679 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 680 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 681 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 682 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 683 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 684 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 685 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 686 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 687 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 688 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 689 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 690 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 691 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 692 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 693 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 694 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 695 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 696 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 697 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 698 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 699 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 700 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 701 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 702 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 703 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 704 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 705 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 706 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 707 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 708 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 709 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 710 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 711 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 712 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 713 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 714 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 715 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 716 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 717 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 718 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 719 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 720 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 721 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 722 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 723 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 724 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 725 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 726 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 727 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 728 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 729 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 730 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 731 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 732 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 733 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 734 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 735 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 736 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 737 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 738 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 739 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 740 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 741 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 742 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 743 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 744 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 745 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 746 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 747 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 748 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 749 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 750 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 751 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 752 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 753 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 754 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 755 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 756 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 757 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 758 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 759 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 760 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 761 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 762 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 763 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 764 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 765 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 766 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 767 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 768 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 769 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 770 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 771 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 772 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 773 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 774 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 775 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 776 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 777 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 778 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 779 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 780 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 781 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 782 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 783 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 784 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 785 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 786 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 787 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 788 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 789 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 790 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 791 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 792 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 793 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 794 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 795 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 796 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 797 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 798 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 799 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 800 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 801 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 802 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 803 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 804 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 805 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 806 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 807 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 808 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 809 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 810 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 811 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 812 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 813 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 814 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 815 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 816 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 817 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 818 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 819 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 820 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 821 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 822 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 823 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 824 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 825 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 826 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 827 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 828 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 829 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 830 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 831 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 832 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 833 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 834 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 835 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 836 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 837 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 838 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 839 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 840 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 841 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 842 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 843 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 844 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 845 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 846 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 847 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 848 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 849 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 850 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 851 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 852 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 853 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 854 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 855 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 856 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 857 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 858 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 859 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 860 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 861 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 862 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 863 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 864 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 865 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 866 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 867 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 868 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 869 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 870 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 871 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 872 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 873 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 874 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 875 ---> valid:0, frame=-1, dirty=0, referenced=0
Page 876 ---> valid:0, frame=-1, dirty=0, refe
